source,destination,time,students
"Syrian Arab Republic","Saint Vincent and the Grenadines",2017,..
"Syrian Arab Republic","Saint Vincent and the Grenadines",2018,..
"Syrian Arab Republic","Saint Vincent and the Grenadines",2019,..
"Syrian Arab Republic","Saint Vincent and the Grenadines",2020,..
"Syrian Arab Republic","Saint Vincent and the Grenadines",2021,..
"Syrian Arab Republic","Saint Barthélemy",2017,..
"Syrian Arab Republic","Saint Barthélemy",2018,..
"Syrian Arab Republic","Saint Barthélemy",2019,..
"Syrian Arab Republic","Saint Barthélemy",2020,..
"Syrian Arab Republic","Saint Barthélemy",2021,..
"Syrian Arab Republic","Saint-Martin (French part)",2017,..
"Syrian Arab Republic","Saint-Martin (French part)",2018,..
"Syrian Arab Republic","Saint-Martin (French part)",2019,..
"Syrian Arab Republic","Saint-Martin (French part)",2020,..
"Syrian Arab Republic","Saint-Martin (French part)",2021,..
"Syrian Arab Republic","Samoa",2017,..
"Syrian Arab Republic","Samoa",2018,..
"Syrian Arab Republic","Samoa",2019,..
"Syrian Arab Republic","Samoa",2020,..
"Syrian Arab Republic","Samoa",2021,..
"Syrian Arab Republic","San Marino",2017,..
"Syrian Arab Republic","San Marino",2018,..
"Syrian Arab Republic","San Marino",2019,..
"Syrian Arab Republic","San Marino",2020,..
"Syrian Arab Republic","San Marino",2021,..
"Syrian Arab Republic","Sao Tome and Principe",2017,..
"Syrian Arab Republic","Sao Tome and Principe",2018,..
"Syrian Arab Republic","Sao Tome and Principe",2019,..
"Syrian Arab Republic","Sao Tome and Principe",2020,..
"Syrian Arab Republic","Sao Tome and Principe",2021,..
"Syrian Arab Republic","Saudi Arabia",2017,9546
"Syrian Arab Republic","Saudi Arabia",2018,8937
"Syrian Arab Republic","Saudi Arabia",2019,9106
"Syrian Arab Republic","Saudi Arabia",2020,7768
"Syrian Arab Republic","Saudi Arabia",2021,6523
"Syrian Arab Republic","Senegal",2017,..
"Syrian Arab Republic","Senegal",2018,..
"Syrian Arab Republic","Senegal",2019,..
"Syrian Arab Republic","Senegal",2020,..
"Syrian Arab Republic","Senegal",2021,..
"Syrian Arab Republic","Serbia",2017,34
"Syrian Arab Republic","Serbia",2018,35
"Syrian Arab Republic","Serbia",2019,35
"Syrian Arab Republic","Serbia",2020,35
"Syrian Arab Republic","Serbia",2021,39
"Syrian Arab Republic","Seychelles",2017,..
"Syrian Arab Republic","Seychelles",2018,..
"Syrian Arab Republic","Seychelles",2019,..
"Syrian Arab Republic","Seychelles",2020,..
"Syrian Arab Republic","Seychelles",2021,..
"Syrian Arab Republic","Sierra Leone",2017,..
"Syrian Arab Republic","Sierra Leone",2018,..
"Syrian Arab Republic","Sierra Leone",2019,..
"Syrian Arab Republic","Sierra Leone",2020,..
"Syrian Arab Republic","Sierra Leone",2021,..
"Syrian Arab Republic","Singapore",2017,..
"Syrian Arab Republic","Singapore",2018,..
"Syrian Arab Republic","Singapore",2019,..
"Syrian Arab Republic","Singapore",2020,..
"Syrian Arab Republic","Singapore",2021,..
"Syrian Arab Republic","Sint Maarten (Dutch part)",2017,..
"Syrian Arab Republic","Sint Maarten (Dutch part)",2018,..
"Syrian Arab Republic","Sint Maarten (Dutch part)",2019,..
"Syrian Arab Republic","Sint Maarten (Dutch part)",2020,..
"Syrian Arab Republic","Sint Maarten (Dutch part)",2021,..
"Syrian Arab Republic","Slovakia",2017,23
"Syrian Arab Republic","Slovakia",2018,44
"Syrian Arab Republic","Slovakia",2019,39
"Syrian Arab Republic","Slovakia",2020,46
"Syrian Arab Republic","Slovakia",2021,53
"Syrian Arab Republic","Slovenia",2017,..
"Syrian Arab Republic","Slovenia",2018,..
"Syrian Arab Republic","Slovenia",2019,..
"Syrian Arab Republic","Slovenia",2020,2
"Syrian Arab Republic","Slovenia",2021,3
"Syrian Arab Republic","Solomon Islands",2017,..
"Syrian Arab Republic","Solomon Islands",2018,..
"Syrian Arab Republic","Solomon Islands",2019,..
"Syrian Arab Republic","Solomon Islands",2020,..
"Syrian Arab Republic","Solomon Islands",2021,..
"Syrian Arab Republic","Somalia",2017,..
"Syrian Arab Republic","Somalia",2018,..
"Syrian Arab Republic","Somalia",2019,..
"Syrian Arab Republic","Somalia",2020,..
"Syrian Arab Republic","Somalia",2021,..
"Syrian Arab Republic","South Africa",2017,4
"Syrian Arab Republic","South Africa",2018,2
"Syrian Arab Republic","South Africa",2019,5
"Syrian Arab Republic","South Africa",2020,7
"Syrian Arab Republic","South Africa",2021,6
"Syrian Arab Republic","South Sudan",2017,..
"Syrian Arab Republic","South Sudan",2018,..
"Syrian Arab Republic","South Sudan",2019,..
"Syrian Arab Republic","South Sudan",2020,..
"Syrian Arab Republic","South Sudan",2021,..
"Syrian Arab Republic","Spain",2017,70
"Syrian Arab Republic","Spain",2018,48
"Syrian Arab Republic","Spain",2019,48
"Syrian Arab Republic","Spain",2020,53
"Syrian Arab Republic","Spain",2021,46
"Syrian Arab Republic","Sri Lanka",2017,..
"Syrian Arab Republic","Sri Lanka",2018,..
"Syrian Arab Republic","Sri Lanka",2019,..
"Syrian Arab Republic","Sri Lanka",2020,..
"Syrian Arab Republic","Sri Lanka",2021,..
"Syrian Arab Republic","Sudan",2017,..
"Syrian Arab Republic","Sudan",2018,..
"Syrian Arab Republic","Sudan",2019,..
"Syrian Arab Republic","Sudan",2020,..
"Syrian Arab Republic","Sudan",2021,..
"Syrian Arab Republic","Sudan (pre-secession)",2017,..
"Syrian Arab Republic","Sudan (pre-secession)",2018,..
"Syrian Arab Republic","Sudan (pre-secession)",2019,..
"Syrian Arab Republic","Sudan (pre-secession)",2020,..
"Syrian Arab Republic","Sudan (pre-secession)",2021,..
"Syrian Arab Republic","Suriname",2017,..
"Syrian Arab Republic","Suriname",2018,..
"Syrian Arab Republic","Suriname",2019,..
"Syrian Arab Republic","Suriname",2020,..
"Syrian Arab Republic","Suriname",2021,..
"Syrian Arab Republic","Svalbard and Jan Mayen Islands",2017,..
"Syrian Arab Republic","Svalbard and Jan Mayen Islands",2018,..
"Syrian Arab Republic","Svalbard and Jan Mayen Islands",2019,..
"Syrian Arab Republic","Svalbard and Jan Mayen Islands",2020,..
"Syrian Arab Republic","Svalbard and Jan Mayen Islands",2021,..
"Syrian Arab Republic","Sweden",2017,94
"Syrian Arab Republic","Sweden",2018,93
"Syrian Arab Republic","Sweden",2019,87.41462
"Syrian Arab Republic","Sweden",2020,68.80371
"Syrian Arab Republic","Sweden",2021,67.72154
"Syrian Arab Republic","Switzerland",2017,92
"Syrian Arab Republic","Switzerland",2018,126
"Syrian Arab Republic","Switzerland",2019,137
"Syrian Arab Republic","Switzerland",2020,142
"Syrian Arab Republic","Switzerland",2021,143
"Syrian Arab Republic","Syrian Arab Republic",2017,..
"Syrian Arab Republic","Syrian Arab Republic",2018,..
"Syrian Arab Republic","Syrian Arab Republic",2019,..
"Syrian Arab Republic","Syrian Arab Republic",2020,..
"Syrian Arab Republic","Syrian Arab Republic",2021,..
"Syrian Arab Republic","Tajikistan",2017,..
"Syrian Arab Republic","Tajikistan",2018,..
"Syrian Arab Republic","Tajikistan",2019,..
"Syrian Arab Republic","Tajikistan",2020,..
"Syrian Arab Republic","Tajikistan",2021,..
"Syrian Arab Republic","Thailand",2017,..
"Syrian Arab Republic","Thailand",2018,..
"Syrian Arab Republic","Thailand",2019,..
"Syrian Arab Republic","Thailand",2020,..
"Syrian Arab Republic","Thailand",2021,..
"Syrian Arab Republic","Timor-Leste",2017,..
"Syrian Arab Republic","Timor-Leste",2018,..
"Syrian Arab Republic","Timor-Leste",2019,..
"Syrian Arab Republic","Timor-Leste",2020,..
"Syrian Arab Republic","Timor-Leste",2021,..
"Syrian Arab Republic","Togo",2017,..
"Syrian Arab Republic","Togo",2018,..
"Syrian Arab Republic","Togo",2019,..
"Syrian Arab Republic","Togo",2020,..
"Syrian Arab Republic","Togo",2021,..
"Syrian Arab Republic","Tokelau",2017,..
"Syrian Arab Republic","Tokelau",2018,..
"Syrian Arab Republic","Tokelau",2019,..
"Syrian Arab Republic","Tokelau",2020,..
"Syrian Arab Republic","Tokelau",2021,..
"Syrian Arab Republic","Tonga",2017,..
"Syrian Arab Republic","Tonga",2018,..
"Syrian Arab Republic","Tonga",2019,..
"Syrian Arab Republic","Tonga",2020,..
"Syrian Arab Republic","Tonga",2021,..
"Syrian Arab Republic","Trinidad and Tobago",2017,..
"Syrian Arab Republic","Trinidad and Tobago",2018,..
"Syrian Arab Republic","Trinidad and Tobago",2019,..
"Syrian Arab Republic","Trinidad and Tobago",2020,..
"Syrian Arab Republic","Trinidad and Tobago",2021,..
"Syrian Arab Republic","Tunisia",2017,18
"Syrian Arab Republic","Tunisia",2018,16
"Syrian Arab Republic","Tunisia",2019,..
"Syrian Arab Republic","Tunisia",2020,21
"Syrian Arab Republic","Tunisia",2021,..
"Syrian Arab Republic","Türkiye",2017,15042
"Syrian Arab Republic","Türkiye",2018,20701
"Syrian Arab Republic","Türkiye",2019,27034
"Syrian Arab Republic","Türkiye",2020,37236
"Syrian Arab Republic","Türkiye",2021,47483
"Syrian Arab Republic","Turkmenistan",2017,..
"Syrian Arab Republic","Turkmenistan",2018,..
"Syrian Arab Republic","Turkmenistan",2019,..
"Syrian Arab Republic","Turkmenistan",2020,..
"Syrian Arab Republic","Turkmenistan",2021,..
"Syrian Arab Republic","Turks and Caicos Islands",2017,..
"Syrian Arab Republic","Turks and Caicos Islands",2018,..
"Syrian Arab Republic","Turks and Caicos Islands",2019,..
"Syrian Arab Republic","Turks and Caicos Islands",2020,..
"Syrian Arab Republic","Turks and Caicos Islands",2021,..
"Syrian Arab Republic","Tuvalu",2017,..
"Syrian Arab Republic","Tuvalu",2018,..
"Syrian Arab Republic","Tuvalu",2019,..
"Syrian Arab Republic","Tuvalu",2020,..
"Syrian Arab Republic","Tuvalu",2021,..
"Syrian Arab Republic","Uganda",2017,..
"Syrian Arab Republic","Uganda",2018,..
"Syrian Arab Republic","Uganda",2019,..
"Syrian Arab Republic","Uganda",2020,..
"Syrian Arab Republic","Uganda",2021,..
"Syrian Arab Republic","Ukraine",2017,444
"Syrian Arab Republic","Ukraine",2018,438
"Syrian Arab Republic","Ukraine",2019,415
"Syrian Arab Republic","Ukraine",2020,402
"Syrian Arab Republic","Ukraine",2021,534
"Syrian Arab Republic","United Arab Emirates",2017,..
"Syrian Arab Republic","United Arab Emirates",2018,..
"Syrian Arab Republic","United Arab Emirates",2019,..
"Syrian Arab Republic","United Arab Emirates",2020,..
"Syrian Arab Republic","United Arab Emirates",2021,..
"Syrian Arab Republic","United Kingdom",2017,226
"Syrian Arab Republic","United Kingdom",2018,219
"Syrian Arab Republic","United Kingdom",2019,214
"Syrian Arab Republic","United Kingdom",2020,180
"Syrian Arab Republic","United Kingdom",2021,193
"Syrian Arab Republic","United Republic of Tanzania",2017,..
"Syrian Arab Republic","United Republic of Tanzania",2018,..
"Syrian Arab Republic","United Republic of Tanzania",2019,..
"Syrian Arab Republic","United Republic of Tanzania",2020,..
"Syrian Arab Republic","United Republic of Tanzania",2021,..
"Syrian Arab Republic","United States of America",2017,838.70673
"Syrian Arab Republic","United States of America",2018,752.61969
"Syrian Arab Republic","United States of America",2019,..
"Syrian Arab Republic","United States of America",2020,467.14797
"Syrian Arab Republic","United States of America",2021,428.1785
"Syrian Arab Republic","United States Virgin Islands",2017,..
"Syrian Arab Republic","United States Virgin Islands",2018,..
"Syrian Arab Republic","United States Virgin Islands",2019,..
"Syrian Arab Republic","United States Virgin Islands",2020,..
"Syrian Arab Republic","United States Virgin Islands",2021,..
"Syrian Arab Republic","Uruguay",2017,..
"Syrian Arab Republic","Uruguay",2018,..
"Syrian Arab Republic","Uruguay",2019,..
"Syrian Arab Republic","Uruguay",2020,..
"Syrian Arab Republic","Uruguay",2021,..
"Syrian Arab Republic","Uzbekistan",2017,..
"Syrian Arab Republic","Uzbekistan",2018,..
"Syrian Arab Republic","Uzbekistan",2019,..
"Syrian Arab Republic","Uzbekistan",2020,..
"Syrian Arab Republic","Uzbekistan",2021,..
"Syrian Arab Republic","Vanuatu",2017,..
"Syrian Arab Republic","Vanuatu",2018,..
"Syrian Arab Republic","Vanuatu",2019,..
"Syrian Arab Republic","Vanuatu",2020,..
"Syrian Arab Republic","Vanuatu",2021,..
"Syrian Arab Republic","Venezuela (Bolivarian Republic of)",2017,..
"Syrian Arab Republic","Venezuela (Bolivarian Republic of)",2018,..
"Syrian Arab Republic","Venezuela (Bolivarian Republic of)",2019,..
"Syrian Arab Republic","Venezuela (Bolivarian Republic of)",2020,..
"Syrian Arab Republic","Venezuela (Bolivarian Republic of)",2021,..
"Syrian Arab Republic","Viet Nam",2017,..
"Syrian Arab Republic","Viet Nam",2018,..
"Syrian Arab Republic","Viet Nam",2019,..
"Syrian Arab Republic","Viet Nam",2020,..
"Syrian Arab Republic","Viet Nam",2021,..
"Syrian Arab Republic","Wallis and Futuna Islands",2017,..
"Syrian Arab Republic","Wallis and Futuna Islands",2018,..
"Syrian Arab Republic","Wallis and Futuna Islands",2019,..
"Syrian Arab Republic","Wallis and Futuna Islands",2020,..
"Syrian Arab Republic","Wallis and Futuna Islands",2021,..
"Syrian Arab Republic","Western Sahara",2017,..
"Syrian Arab Republic","Western Sahara",2018,..
"Syrian Arab Republic","Western Sahara",2019,..
"Syrian Arab Republic","Western Sahara",2020,..
"Syrian Arab Republic","Western Sahara",2021,..
"Syrian Arab Republic","Yemen",2017,..
"Syrian Arab Republic","Yemen",2018,..
"Syrian Arab Republic","Yemen",2019,..
"Syrian Arab Republic","Yemen",2020,..
"Syrian Arab Republic","Yemen",2021,..
"Syrian Arab Republic","Zambia",2017,..
"Syrian Arab Republic","Zambia",2018,..
"Syrian Arab Republic","Zambia",2019,..
"Syrian Arab Republic","Zambia",2020,..
"Syrian Arab Republic","Zambia",2021,..
"Syrian Arab Republic","Zimbabwe",2017,..
"Syrian Arab Republic","Zimbabwe",2018,..
"Syrian Arab Republic","Zimbabwe",2019,..
"Syrian Arab Republic","Zimbabwe",2020,..
"Syrian Arab Republic","Zimbabwe",2021,..
"Uzbekistan","Afghanistan",2017,..
"Uzbekistan","Afghanistan",2018,..
"Uzbekistan","Afghanistan",2019,..
"Uzbekistan","Afghanistan",2020,..
"Uzbekistan","Afghanistan",2021,..
"Uzbekistan","Åland Islands",2017,..
"Uzbekistan","Åland Islands",2018,..
"Uzbekistan","Åland Islands",2019,..
"Uzbekistan","Åland Islands",2020,..
"Uzbekistan","Åland Islands",2021,..
"Uzbekistan","Albania",2017,..
"Uzbekistan","Albania",2018,..
"Uzbekistan","Albania",2019,..
"Uzbekistan","Albania",2020,..
"Uzbekistan","Albania",2021,..
"Uzbekistan","Algeria",2017,..
"Uzbekistan","Algeria",2018,..
"Uzbekistan","Algeria",2019,..
"Uzbekistan","Algeria",2020,..
"Uzbekistan","Algeria",2021,..
"Uzbekistan","American Samoa",2017,..
"Uzbekistan","American Samoa",2018,..
"Uzbekistan","American Samoa",2019,..
"Uzbekistan","American Samoa",2020,..
"Uzbekistan","American Samoa",2021,..
"Uzbekistan","Andorra",2017,..
"Uzbekistan","Andorra",2018,..
"Uzbekistan","Andorra",2019,..
"Uzbekistan","Andorra",2020,..
"Uzbekistan","Andorra",2021,..
"Uzbekistan","Angola",2017,..
"Uzbekistan","Angola",2018,..
"Uzbekistan","Angola",2019,..
"Uzbekistan","Angola",2020,..
"Uzbekistan","Angola",2021,..
"Uzbekistan","Anguilla",2017,..
"Uzbekistan","Anguilla",2018,..
"Uzbekistan","Anguilla",2019,..
"Uzbekistan","Anguilla",2020,..
"Uzbekistan","Anguilla",2021,..
"Uzbekistan","Antigua and Barbuda",2017,..
"Uzbekistan","Antigua and Barbuda",2018,..
"Uzbekistan","Antigua and Barbuda",2019,..
"Uzbekistan","Antigua and Barbuda",2020,..
"Uzbekistan","Antigua and Barbuda",2021,..
"Uzbekistan","Argentina",2017,2
"Uzbekistan","Argentina",2018,8
"Uzbekistan","Argentina",2019,5
"Uzbekistan","Argentina",2020,4
"Uzbekistan","Argentina",2021,3
"Uzbekistan","Armenia",2017,7
"Uzbekistan","Armenia",2018,5
"Uzbekistan","Armenia",2019,7
"Uzbekistan","Armenia",2020,12
"Uzbekistan","Armenia",2021,9
"Uzbekistan","Aruba",2017,..
"Uzbekistan","Aruba",2018,..
"Uzbekistan","Aruba",2019,..
"Uzbekistan","Aruba",2020,..
"Uzbekistan","Aruba",2021,..
"Uzbekistan","Australia",2017,124
"Uzbekistan","Australia",2018,160
"Uzbekistan","Australia",2019,170
"Uzbekistan","Australia",2020,127
"Uzbekistan","Australia",2021,84
"Uzbekistan","Austria",2017,41
"Uzbekistan","Austria",2018,49.5
"Uzbekistan","Austria",2019,51
"Uzbekistan","Austria",2020,51.877
"Uzbekistan","Austria",2021,61.877
"Uzbekistan","Azerbaijan",2017,37
"Uzbekistan","Azerbaijan",2018,68
"Uzbekistan","Azerbaijan",2019,43
"Uzbekistan","Azerbaijan",2020,38
"Uzbekistan","Azerbaijan",2021,34
"Uzbekistan","Bahamas",2017,..
"Uzbekistan","Bahamas",2018,..
"Uzbekistan","Bahamas",2019,..
"Uzbekistan","Bahamas",2020,..
"Uzbekistan","Bahamas",2021,..
"Uzbekistan","Bahrain",2017,..
"Uzbekistan","Bahrain",2018,..
"Uzbekistan","Bahrain",2019,..
"Uzbekistan","Bahrain",2020,..
"Uzbekistan","Bahrain",2021,..
"Uzbekistan","Bangladesh",2017,..
"Uzbekistan","Bangladesh",2018,..
"Uzbekistan","Bangladesh",2019,..
"Uzbekistan","Bangladesh",2020,..
"Uzbekistan","Bangladesh",2021,..
"Uzbekistan","Barbados",2017,..
"Uzbekistan","Barbados",2018,..
"Uzbekistan","Barbados",2019,..
"Uzbekistan","Barbados",2020,..
"Uzbekistan","Barbados",2021,..
"Uzbekistan","Belarus",2017,61
"Uzbekistan","Belarus",2018,82
"Uzbekistan","Belarus",2019,115
"Uzbekistan","Belarus",2020,432
"Uzbekistan","Belarus",2021,1070
"Uzbekistan","Belgium",2017,4
"Uzbekistan","Belgium",2018,8
"Uzbekistan","Belgium",2019,11
"Uzbekistan","Belgium",2020,19
"Uzbekistan","Belgium",2021,16
"Uzbekistan","Belize",2017,..
"Uzbekistan","Belize",2018,..
"Uzbekistan","Belize",2019,..
"Uzbekistan","Belize",2020,..
"Uzbekistan","Belize",2021,..
"Uzbekistan","Benin",2017,..
"Uzbekistan","Benin",2018,..
"Uzbekistan","Benin",2019,..
"Uzbekistan","Benin",2020,..
"Uzbekistan","Benin",2021,..
"Uzbekistan","Bermuda",2017,..
"Uzbekistan","Bermuda",2018,..
"Uzbekistan","Bermuda",2019,..
"Uzbekistan","Bermuda",2020,..
"Uzbekistan","Bermuda",2021,..
"Uzbekistan","Bhutan",2017,..
"Uzbekistan","Bhutan",2018,..
"Uzbekistan","Bhutan",2019,..
"Uzbekistan","Bhutan",2020,..
"Uzbekistan","Bhutan",2021,..
"Uzbekistan","Bolivia (Plurinational State of)",2017,..
"Uzbekistan","Bolivia (Plurinational State of)",2018,..
"Uzbekistan","Bolivia (Plurinational State of)",2019,..
"Uzbekistan","Bolivia (Plurinational State of)",2020,..
"Uzbekistan","Bolivia (Plurinational State of)",2021,..
"Uzbekistan","Bosnia and Herzegovina",2017,..
"Uzbekistan","Bosnia and Herzegovina",2018,..
"Uzbekistan","Bosnia and Herzegovina",2019,..
"Uzbekistan","Bosnia and Herzegovina",2020,..
"Uzbekistan","Bosnia and Herzegovina",2021,..
"Uzbekistan","Botswana",2017,..
"Uzbekistan","Botswana",2018,..
"Uzbekistan","Botswana",2019,..
"Uzbekistan","Botswana",2020,..
"Uzbekistan","Botswana",2021,..
"Uzbekistan","Brazil",2017,14
"Uzbekistan","Brazil",2018,14
"Uzbekistan","Brazil",2019,14
"Uzbekistan","Brazil",2020,14
"Uzbekistan","Brazil",2021,13
"Uzbekistan","British Virgin Islands",2017,..
"Uzbekistan","British Virgin Islands",2018,..
"Uzbekistan","British Virgin Islands",2019,..
"Uzbekistan","British Virgin Islands",2020,..
"Uzbekistan","British Virgin Islands",2021,..
"Uzbekistan","Brunei Darussalam",2017,1
"Uzbekistan","Brunei Darussalam",2018,..
"Uzbekistan","Brunei Darussalam",2019,..
"Uzbekistan","Brunei Darussalam",2020,..
"Uzbekistan","Brunei Darussalam",2021,..
"Uzbekistan","Bulgaria",2017,8
"Uzbekistan","Bulgaria",2018,9
